"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"21","岐阜県","21201","岐阜市","212010706001","今嶺一丁目","35.401336","136.717218","1","3"
"21","岐阜県","21201","岐阜市","212010706002","今嶺二丁目","35.399111","136.720053","1","3"
"21","岐阜県","21201","岐阜市","212010706003","今嶺三丁目","35.398067","136.715129","1","3"
"21","岐阜県","21201","岐阜市","212010706004","今嶺四丁目","35.399324","136.711289","1","3"
"21","岐阜県","21201","岐阜市","212010707001","薮田中一丁目","35.395190","136.718653","1","3"
"21","岐阜県","21201","岐阜市","212010707002","薮田中二丁目","35.396161","136.716043","1","3"
"21","岐阜県","21201","岐阜市","212010708001","薮田東一丁目","35.396612","136.724072","1","3"
"21","岐阜県","21201","岐阜市","212010708002","薮田東二丁目","35.396364","136.721614","1","3"
"21","岐阜県","21201","岐阜市","212010709001","薮田西一丁目","35.397094","136.711028","1","3"
"21","岐阜県","21201","岐阜市","212010709002","薮田西二丁目","35.395885","136.706669","1","3"
"21","岐阜県","21201","岐阜市","212010710001","下奈良一丁目","35.393639","136.711098","1","3"
"21","岐阜県","21201","岐阜市","212010710002","下奈良二丁目","35.390376","136.710849","1","3"
"21","岐阜県","21201","岐阜市","212010710003","下奈良三丁目","35.386534","136.711855","1","3"
"21","岐阜県","21201","岐阜市","212010710004","下奈良四丁目","35.384199","136.710669","1","3"
"21","岐阜県","21201","岐阜市","212010711000","静が丘町","35.434994","136.844265","1","1"
"21","岐阜県","21201","岐阜市","212010712001","岩田東一丁目","35.437249","136.833287","1","3"
"21","岐阜県","21201","岐阜市","212010712002","岩田東二丁目","35.434075","136.840363","1","3"
"21","岐阜県","21201","岐阜市","212010712003","岩田東三丁目","35.440141","136.837097","1","3"
"21","岐阜県","21201","岐阜市","212010713001","岩滝西一丁目","35.433769","136.844204","1","3"
"21","岐阜県","21201","岐阜市","212010713002","岩滝西二丁目","35.427229","136.844611","1","3"
"21","岐阜県","21201","岐阜市","212010713003","岩滝西三丁目","35.430402","136.848047","1","3"
"21","岐阜県","21201","岐阜市","212010714001","岩滝東一丁目","35.429754","136.851071","1","3"
"21","岐阜県","21201","岐阜市","212010714002","岩滝東二丁目","35.429669","136.854472","1","3"
"21","岐阜県","21201","岐阜市","212010714003","岩滝東三丁目","35.429079","136.856618","1","3"
"21","岐阜県","21201","岐阜市","212010715001","岩田坂一丁目","35.434214","136.825087","1","3"
"21","岐阜県","21201","岐阜市","212010715002","岩田坂二丁目","35.436976","136.829924","1","3"
"21","岐阜県","21201","岐阜市","212010715003","岩田坂三丁目","35.434985","136.830624","1","3"
"21","岐阜県","21201","岐阜市","212010715004","岩田坂四丁目","35.433329","136.826595","1","3"
"21","岐阜県","21201","岐阜市","212010719001","鏡島精華一丁目","35.412161","136.723489","1","3"
"21","岐阜県","21201","岐阜市","212010751005","西川手五丁目","35.386656","136.761368","1","3"
"21","岐阜県","21201","岐阜市","212010751006","西川手六丁目","35.385682","136.762458","1","3"
"21","岐阜県","21201","岐阜市","212010751007","西川手七丁目","35.383897","136.761658","1","3"
"21","岐阜県","21201","岐阜市","212010751008","西川手八丁目","35.382946","136.762821","1","3"
"21","岐阜県","21201","岐阜市","212010751009","西川手九丁目","35.381318","136.764132","1","3"
"21","岐阜県","21201","岐阜市","212010751010","西川手十丁目","35.380072","136.763170","1","3"
"21","岐阜県","21201","岐阜市","212010752001","東川手一丁目","35.390001","136.765710","1","3"
"21","岐阜県","21201","岐阜市","212010752002","東川手二丁目","35.388803","136.764424","1","3"
"21","岐阜県","21201","岐阜市","212010752003","東川手三丁目","35.386495","136.766448","1","3"
"21","岐阜県","21201","岐阜市","212010752004","東川手四丁目","35.386855","136.764434","1","3"
"21","岐阜県","21201","岐阜市","212010752005","東川手五丁目","35.385491","136.764182","1","3"
"21","岐阜県","21201","岐阜市","212010753000","大脇一丁目","35.367652","136.702785","1","1"
"21","岐阜県","21201","岐阜市","212010754000","高河原","35.380905","136.714804","1","1"
"21","岐阜県","21201","岐阜市","212010755000","茶屋新田","35.360883","136.691927","1","3"
"21","岐阜県","21201","岐阜市","212010755001","茶屋新田一丁目","35.366386","136.698674","1","3"
"21","岐阜県","21201","岐阜市","212010755002","茶屋新田二丁目","35.364806","136.694794","1","3"
"21","岐阜県","21201","岐阜市","212010755003","茶屋新田三丁目","35.364882","136.698841","1","3"
"21","岐阜県","21201","岐阜市","212010755004","茶屋新田四丁目","35.363499","136.697544","1","3"
"21","岐阜県","21201","岐阜市","212010755005","茶屋新田五丁目","35.361247","136.696190","1","3"
"21","岐阜県","21201","岐阜市","212010755006","茶屋新田六丁目","35.358815","136.693619","1","3"
"21","岐阜県","21201","岐阜市","212010756000","次木","35.380475","136.711861","1","1"
"21","岐阜県","21201","岐阜市","212010757000","日置江","35.372933","136.700872","1","1"
"21","岐阜県","21201","岐阜市","212010758001","日置江一丁目","35.373828","136.708970","1","3"
"21","岐阜県","21201","岐阜市","212010758002","日置江二丁目","35.370788","136.708061","1","3"
"21","岐阜県","21201","岐阜市","212010758003","日置江三丁目","35.373014","136.706507","1","3"
"21","岐阜県","21201","岐阜市","212010758004","日置江四丁目","35.368659","136.703957","1","3"
"21","岐阜県","21201","岐阜市","212010758005","日置江五丁目","35.372527","136.703029","1","3"
"21","岐阜県","21201","岐阜市","212010758006","日置江六丁目","35.370163","136.700815","1","3"
"21","岐阜県","21201","岐阜市","212010758007","日置江七丁目","35.370144","136.697979","1","3"
"21","岐阜県","21201","岐阜市","212010758008","日置江八丁目","35.369161","136.696053","1","3"
"21","岐阜県","21201","岐阜市","212010759000","芥見","35.462058","136.853674","1","1"
"21","岐阜県","21201","岐阜市","212010760000","岩井","35.467991","136.810332","1","1"
"21","岐阜県","21201","岐阜市","212010761000","加野","35.453976","136.832096","1","1"
"21","岐阜県","21201","岐阜市","212010762001","大洞柏台一丁目","35.457736","136.868318","1","3"
"21","岐阜県","21201","岐阜市","212010762002","大洞柏台二丁目","35.458913","136.870337","1","3"
"21","岐阜県","21201","岐阜市","212010762003","大洞柏台三丁目","35.460006","136.870427","1","3"
"21","岐阜県","21201","岐阜市","212010762004","大洞柏台四丁目","35.461078","136.868881","1","3"
"21","岐阜県","21201","岐阜市","212010762005","大洞柏台五丁目","35.458767","136.871830","1","3"
"21","岐阜県","21201","岐阜市","212010762006","大洞柏台六丁目","35.460103","136.872173","1","3"
"21","岐阜県","21201","岐阜市","212010762007","大洞柏台七丁目","35.459264","136.873076","1","3"
"21","岐阜県","21201","岐阜市","212010763001","大洞桜台一丁目","35.458612","136.863383","1","3"
"21","岐阜県","21201","岐阜市","212010763002","大洞桜台二丁目","35.461055","136.862869","1","3"
"21","岐阜県","21201","岐阜市","212010763003","大洞桜台三丁目","35.460071","136.864469","1","3"
"21","岐阜県","21201","岐阜市","212010763004","大洞桜台四丁目","35.460919","136.864367","1","3"
"21","岐阜県","21201","岐阜市","212010763005","大洞桜台五丁目","35.459730","136.865633","1","3"
"21","岐阜県","21201","岐阜市","212010763006","大洞桜台六丁目","35.460668","136.865908","1","3"
"21","岐阜県","21201","岐阜市","212010763007","大洞桜台七丁目","35.459455","136.867387","1","3"
"21","岐阜県","21201","岐阜市","212010763008","大洞桜台八丁目","35.460416","136.867541","1","3"
"21","岐阜県","21201","岐阜市","212010764001","大洞紅葉が丘一丁目","35.461810","136.869725","1","3"
"21","岐阜県","21201","岐阜市","212010764002","大洞紅葉が丘二丁目","35.462340","136.869787","1","3"
"21","岐阜県","21201","岐阜市","212010764003","大洞紅葉が丘三丁目","35.461596","136.871082","1","3"
"21","岐阜県","21201","岐阜市","212010764004","大洞紅葉が丘四丁目","35.462245","136.871144","1","3"
"21","岐阜県","21201","岐阜市","212010764005","大洞紅葉が丘五丁目","35.463379","136.869271","1","3"
"21","岐阜県","21201","岐阜市","212010764006","大洞紅葉が丘六丁目","35.462988","136.872825","1","3"
"21","岐阜県","21201","岐阜市","212010765001","北山一丁目","35.458545","136.854987","1","3"
"21","岐阜県","21201","岐阜市","212010765002","北山二丁目","35.459027","136.856488","1","3"
"21","岐阜県","21201","岐阜市","212010765003","北山三丁目","35.457742","136.860497","1","3"
"21","岐阜県","21201","岐阜市","212010766001","芥見影山一丁目","35.437385","136.846695","1","3"
"21","岐阜県","21201","岐阜市","212010766002","芥見影山二丁目","35.437193","136.850288","1","3"
"21","岐阜県","21201","岐阜市","212010767001","芥見大般若一丁目","35.437406","136.845195","1","3"
"21","岐阜県","21201","岐阜市","212010767002","芥見大般若二丁目","35.438643","136.849888","1","3"
